feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method	protein_label	protein_base	gene	feature_type	mapping_class	mapping_source	include_in_gene_level_concordance	protein_key
PR-R-V	2.08684621499903	0.840080618923469	12.3719142963611	1.15655382664069e-31	3.59816746065993e-30	60.6477119367492	1.15655382664069e-31	3.59816746065993e-30	12.3719142963611	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PR-R-V	PR	PGR	total	unique	curated_rppa_dict	TRUE	pr
PI3K-p110-alpha-R-C	0.0560566963722326	-0.00226616720211921	2.4048264167097	0.0164641514721022	0.0286333069080038	-5.08346387687147	0.0164641514721022	0.0286333069080038	2.4048264167097	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PI3K-p110-alpha-R-C	PI3K-p110-alpha	PIK3CA	total	unique	curated_rppa_dict	TRUE	pi3kp110alpha
PI3K-p85-R-V	0.0984555954333222	0.0512783117916013	3.05138326232806	0.00237253731279582	0.00484898136921773	-3.33958122582884	0.00237253731279582	0.00484898136921773	3.05138326232806	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PI3K-p85-R-V	PI3K-p85	PIK3R1	total	unique	curated_rppa_dict	TRUE	pi3kp85
PRDX1-R-V	-0.760980948916667	0.1427645060625	-2.05339518547341	0.0995116483076199	0.138623191672306	-4.07397507115533	0.0995116483076199	0.138623191672306	-2.05339518547341	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PRDX1-R-V	PRDX1	PRDX1	total	unique	curated_rppa_dict	TRUE	prdx1
PREX1-R-E	0.898135872799324	0.19573328114011	12.2277071169614	4.89569895042816e-31	1.37079570611988e-29	59.2139868154657	4.89569895042816e-31	1.37079570611988e-29	12.2277071169614	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PREX1-R-E	PREX1	PREX1	total	unique	curated_rppa_dict	TRUE	prex1
PKC-alpha-M-V	-0.077685933803353	0.0310068354297488	-2.88290671242979	0.00407298354851389	0.00786507167988889	-3.83284101727288	0.00407298354851389	0.00786507167988889	-2.88290671242979	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PKC-alpha-M-V	PKC-alpha	PRKCA	total	unique	curated_rppa_dict	TRUE	pkcalpha
PTEN-R-V	0.187849058061069	0.0402012145474882	4.72699439346411	2.80617219152036e-06	1.02042625146195e-05	3.02177863988736	2.80617219152036e-06	1.02042625146195e-05	4.72699439346411	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PTEN-R-V	PTEN	PTEN	total	unique	curated_rppa_dict	TRUE	pten
Paxillin-R-V	0.068838654805191	0.0438162527294686	2.05096691450767	0.0406888032951678	0.064366468489531	-5.85095809106579	0.0406888032951678	0.064366468489531	2.05096691450767	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Paxillin-R-V	Paxillin	PXN	total	unique	curated_rppa_dict	TRUE	paxillin
Rab25-R-V	0.0330172443783429	0.0247913303967818	0.766508906957765	0.443657228748512	0.494451681300435	-7.66935648521928	0.443657228748512	0.494451681300435	0.766508906957765	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Rab25-R-V	Rab25	RAB25	total	unique	curated_rppa_dict	TRUE	rab25
Rad50-M-C	0.145487682938503	0.0163302618695652	6.15773366876252	1.32456814451728e-09	6.86813111971922e-09	10.4615856201887	1.32456814451728e-09	6.86813111971922e-09	6.15773366876252	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Rad50-M-C	Rad50	RAD50	total	unique	curated_rppa_dict	TRUE	rad50
Rad51-M-E	-0.117215857899187	0.0054426919631579	-3.07090475016887	0.00244591212933574	0.00492701723894969	-2.79442520992935	0.00244591212933574	0.00492701723894969	-3.07090475016887	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Rad51-M-E	Rad51	RAD51	total	unique	curated_rppa_dict	TRUE	rad51
C-Raf-R-V	-0.0384751324304176	0.014135379883438	-1.57004249495741	0.11690128916804	0.158127347666914	-6.73249644259774	0.11690128916804	0.158127347666914	-1.57004249495741	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	C-Raf-R-V	C-Raf	RAF1	total	unique	curated_rppa_dict	TRUE	craf
Rb-M-E	0.10548570467675	0.0679788286518838	3.54694677560737	0.000418309652694575	0.00100108292952548	-1.73164759332437	0.000418309652694575	0.00100108292952548	3.54694677560737	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Rb-M-E	Rb	RB1	total	unique	curated_rppa_dict	TRUE	rb
RBM15-R-V	-0.444896697285624	-0.0911305432986656	-6.53653431136674	1.29010463894959e-10	7.68572976395499e-10	12.7217779618212	1.29010463894959e-10	7.68572976395499e-10	-6.53653431136674	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	RBM15-R-V	RBM15	RBM15	total	unique	curated_rppa_dict	TRUE	rbm15
Rictor-R-C	0.152460400495897	0.0587983544478022	3.04683645198907	0.00240818892912783	0.00488618043591155	-3.35325065948575	0.00240818892912783	0.00488618043591155	3.04683645198907	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Rictor-R-C	Rictor	RICTOR	total	unique	curated_rppa_dict	TRUE	rictor
S6-R-E	-0.340018282705776	-0.102179137677002	-7.15286444865682	2.33983678382927e-12	1.7706872958708e-11	16.6522836981648	2.33983678382927e-12	1.7706872958708e-11	-7.15286444865682	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	S6-R-E	S6	RPS6	total	unique	curated_rppa_dict	TRUE	s6
p90RSK-R-C	-0.112116878329226	0.0159746571134223	-3.48545823874854	0.000524994479312059	0.00124574961192692	-1.94381652966571	0.000524994479312059	0.00124574961192692	-3.48545823874854	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	p90RSK-R-C	p90RSK	RPS6KA1	total	unique	curated_rppa_dict	TRUE	p90rsk
p70S6K-R-V	0.179254284109617	0.0143549804156201	3.4167868644077	0.000673933335408606	0.00153415718629601	-2.17654695060019	0.000673933335408606	0.00153415718629601	3.4167868644077	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	p70S6K-R-V	p70S6K	RPS6KB1	total	unique	curated_rppa_dict	TRUE	p70s6k
Raptor-R-V	0.142409749270754	0.0432449110066719	4.68767732903048	3.38087023031764e-06	1.21364572370377e-05	2.84285542120516	3.38087023031764e-06	1.21364572370377e-05	4.68767732903048	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Raptor-R-V	Raptor	RPTOR	total	unique	curated_rppa_dict	TRUE	raptor
SCD-M-V	-0.389026849652115	-0.477259629731162	-3.0770438541395	0.00218025377063895	0.00455575414760377	-3.26206472683972	0.00218025377063895	0.00455575414760377	-3.0770438541395	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	SCD-M-V	SCD	SCD	total	unique	curated_rppa_dict	TRUE	scd
PAI-1-M-E	-0.209592858894092	0.109479656921053	-2.18885584873821	0.0298222406748513	0.0497037344580854	-5.0340564722292	0.0298222406748513	0.0497037344580854	-2.18885584873821	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	PAI-1-M-E	PAI-1	SERPINE1	total	unique	curated_rppa_dict	TRUE	pai1
SETD2-R-E	-0.0629391403062508	-0.00326306635832026	-2.38421047259862	0.0174072746114904	0.0299020668172842	-5.13240720943082	0.0174072746114904	0.0299020668172842	-2.38421047259862	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	SETD2-R-E	SETD2	SETD2	total	unique	curated_rppa_dict	TRUE	setd2
Smad1-R-V	0.0668475183632981	0.0095900919423077	2.74392395210272	0.00624174055550212	0.0118890296295278	-4.2192007781145	0.00624174055550212	0.0118890296295278	2.74392395210272	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Smad1-R-V	Smad1	SMAD1	total	unique	curated_rppa_dict	TRUE	smad1
Smad3-R-V	0.190617613516169	0.0192009140239404	8.7114204010728	2.57438213945888e-17	3.00344582936869e-16	27.8990108561647	2.57438213945888e-17	3.00344582936869e-16	8.7114204010728	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Smad3-R-V	Smad3	SMAD3	total	unique	curated_rppa_dict	TRUE	smad3
Smad4-M-C	0.0574954222176868	0.0877178530856079	1.91567737493214	0.0561123614045083	0.0868036530014493	-5.91002835044083	0.0561123614045083	0.0868036530014493	1.91567737493214	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Smad4-M-C	Smad4	SMAD4	total	unique	curated_rppa_dict	TRUE	smad4
Snail-M-E	-0.161977516636628	-0.0117135640412088	-6.45164669436792	2.18911361834616e-10	1.22590362627385e-09	12.2045544029251	2.18911361834616e-10	1.22590362627385e-09	-6.45164669436792	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Snail-M-E	Snail	SNAI1	total	unique	curated_rppa_dict	TRUE	snail
Src-M-V	-0.0502613840954022	0.0340681705961539	-1.73705782803985	0.0828598518442605	0.119591538744293	-6.45740753458524	0.0828598518442605	0.119591538744293	-1.73705782803985	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Src-M-V	Src	SRC	total	unique	curated_rppa_dict	TRUE	src
SF2-M-V	0.0422084354679093	-0.0346602590631868	2.45997766443194	0.0141587767078448	0.0250915030265605	-4.95049842254158	0.0141587767078448	0.0250915030265605	2.45997766443194	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	SF2-M-V	SF2	SRSF1	total	unique	curated_rppa_dict	TRUE	sf2
STAT5-alpha-R-V	-0.11577900408197	0.171108034512166	-1.75106696985087	0.080415199213414	0.117468910710512	-6.4330816394648	0.080415199213414	0.117468910710512	-1.75106696985087	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	STAT5-alpha-R-V	STAT5-alpha	STAT5A	total	unique	curated_rppa_dict	TRUE	stat5alpha
LKB1-M-E	0.0399147206094499	-0.0342307773905024	2.30963383076707	0.0212270063799148	0.0355901903375816	-5.30599745428691	0.0212270063799148	0.0355901903375816	2.30963383076707	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	LKB1-M-E	LKB1	STK11	total	unique	curated_rppa_dict	TRUE	lkb1
Stathmin-R-V	-0.173064626346841	-0.00642800985753532	-5.99383681601105	3.42966393528631e-09	1.68474719628099e-08	9.51818743325292	3.42966393528631e-09	1.68474719628099e-08	-5.99383681601105	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Stathmin-R-V	Stathmin	STMN1	total	unique	curated_rppa_dict	TRUE	stathmin
Syk-M-V	-0.488758217087987	0.0883688541220565	-8.34975828122168	4.25905011730047e-16	4.58666935709281e-15	25.129284648361	4.25905011730047e-16	4.58666935709281e-15	-8.34975828122168	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Syk-M-V	Syk	SYK	total	unique	curated_rppa_dict	TRUE	syk
TFRC-R-V	-0.129181155293655	0.0910053451518838	-2.41674397176725	0.0159397295610796	0.0278945267318892	-5.05498223455645	0.0159397295610796	0.0278945267318892	-2.41674397176725	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	TFRC-R-V	TFRC	TFRC	total	unique	curated_rppa_dict	TRUE	tfrc
TIGAR-R-V	-0.0563324161799491	0.0166986140843799	-3.07966987023129	0.00216140612068052	0.00455032867511688	-3.25409641121353	0.00216140612068052	0.00455032867511688	-3.07966987023129	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	TIGAR-R-V	TIGAR	TIGAR	total	unique	curated_rppa_dict	TRUE	tigar
p53-R-V	-0.430669436807484	-0.123241435804348	-8.5217625853906	1.18912729990244e-16	1.33182257589073e-15	26.4041091604294	1.18912729990244e-16	1.33182257589073e-15	-8.5217625853906	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	p53-R-V	p53	TP53	total	unique	curated_rppa_dict	TRUE	p53
53BP1-R-E	0.406205551043245	0.0814059184473684	4.89254691421825	2.1114978987331e-06	7.88292548860356e-06	3.88641133056904	2.1114978987331e-06	7.88292548860356e-06	4.89254691421825	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	53BP1-R-E	53BP1	TP53BP1	total	unique	curated_rppa_dict	TRUE	53bp1
TSC1-R-C	-0.474345196386428	0.0344937113065149	-7.09642536049802	3.41983545317673e-12	2.51987875497233e-11	16.2797196660312	3.41983545317673e-12	2.51987875497233e-11	-7.09642536049802	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	TSC1-R-C	TSC1	TSC1	total	unique	curated_rppa_dict	TRUE	tsc1
Tuberin-R-E	0.262858233480237	0.00028840047368425	4.4551566671853	1.42699760294374e-05	4.48943066094658e-05	2.05048025787207	1.42699760294374e-05	4.48943066094658e-05	4.4551566671853	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Tuberin-R-E	Tuberin	TSC2	total	unique	curated_rppa_dict	TRUE	tuberin
TAZ-R-V	-0.075353170291402	0.0547315484606918	-2.34832057807523	0.0192651346058068	0.0324954077688308	-5.07560842420941	0.0192651346058068	0.0324954077688308	-2.34832057807523	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	TAZ-R-V	TAZ	WWTR1	total	unique	curated_rppa_dict	TRUE	taz
XBP1-G-C	-0.0323282451456632	-0.0293386221063579	-1.08611398751468	0.277838982296093	0.336774523995265	-7.37360074082587	0.277838982296093	0.336774523995265	-1.08611398751468	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	XBP1-G-C	XBP1	XBP1	total	unique	curated_rppa_dict	TRUE	xbp1
XRCC1-R-E	0.167626555064454	-0.0440265983105263	4.0134078038228	8.59441535250339e-05	0.000243074373606157	0.33899903829326	8.59441535250339e-05	0.000243074373606157	4.0134078038228	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	XRCC1-R-E	XRCC1	XRCC1	total	unique	curated_rppa_dict	TRUE	xrcc1
Ku80-R-C	-0.0874996777452349	-0.0106253447821821	-2.44848932801061	0.0146139756791471	0.0257353030827748	-4.97843991228697	0.0146139756791471	0.0257353030827748	-2.44848932801061	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Ku80-R-C	Ku80	XRCC5	total	unique	curated_rppa_dict	TRUE	ku80
YAP-R-E	-0.065193080294863	0.0229668466473684	-1.67160513649655	0.0962427467959023	0.134918579853208	-6.01448998146146	0.0962427467959023	0.134918579853208	-1.67160513649655	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	YAP-R-E	YAP	YAP1	total	unique	curated_rppa_dict	TRUE	yap
YB-1-R-V	-0.0274135708778276	0.0113238167429356	-0.806416568538993	0.420303351106995	0.474536041572414	-7.63798918444019	0.420303351106995	0.474536041572414	-0.806416568538993	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	YB-1-R-V	YB-1	YBX1	total	unique	curated_rppa_dict	TRUE	yb1
14-3-3_beta-R-V	0.0281845025723665	0.0290816650616169	1.27653057454581	0.202232734339215	0.257968439443335	-7.14906731104587	0.202232734339215	0.257968439443335	1.27653057454581	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	14-3-3_beta-R-V	14-3-3_beta	YWHAB	total	unique	curated_rppa_dict	TRUE	1433beta
14-3-3_epsilon-M-C	0.0335482169383817	0.0431659153865777	1.62011091027468	0.105702861923706	0.145797050929249	-6.65292118322689	0.105702861923706	0.145797050929249	1.62011091027468	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	14-3-3_epsilon-M-C	14-3-3_epsilon	YWHAE	total	unique	curated_rppa_dict	TRUE	1433epsilon
14-3-3_zeta-R-V	-0.00587286610813145	0.0786947527091837	-0.142761883729384	0.886523339581327	0.902641945755533	-7.95290612082098	0.886523339581327	0.902641945755533	-0.142761883729384	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	14-3-3_zeta-R-V	14-3-3_zeta	YWHAZ	total	unique	curated_rppa_dict	TRUE	1433zeta
